web-scraper-order,web-scraper-start-url,cars,cars-href,price,carburant,Ville,group one,boite,puissance
"1679942151-1830","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon785 000 DHkangoo  van commercial climatiséVoitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca, Belvédère","https://www.avito.ma/fr/belvedere/voitures/kangoo__van_commercial_climatis%C3%A9_50765175.htm","85 000 DH","Diesel","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Belvédère""},{""group one"":""Modèle""},{""group one"":""Kangoo""},{""group one"":""Année-Modèle""},{""group one"":""2018""},{""group one"":""Kilométrage""},{""group one"":""95 000 - 99 999""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Marque""},{""group one"":""Renault""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Nombre de portes""},{""group one"":""5""}]","Diesel","Manuelle"
"1679942156-1831","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon615 000 DH 405 Essence diwana 97Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca","https://www.avito.ma/fr/casablanca/voitures/_405_Essence_diwana_97_52631030.htm","15 000 DH","Essence","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""405""},{""group one"":""Marque""},{""group one"":""Peugeot""},{""group one"":""Kilométrage""},{""group one"":""190 000 - 199 999""},{""group one"":""Année-Modèle""},{""group one"":""1990""}]","Essence","null"
"1679942160-1832","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon780 000 DHdacia logan esssenceVoitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconAgadir, Hay Salam","https://www.avito.ma/fr/hay_salam/voitures/dacia_logan_esssence_52631034.htm","80 000 DH","Manuelle","Agadir","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Hay Salam""},{""group one"":""Modèle""},{""group one"":""Logan""},{""group one"":""Année-Modèle""},{""group one"":""2017""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Kilométrage""},{""group one"":""160 000 - 169 999""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Marque""},{""group one"":""Dacia""},{""group one"":""Origine""},{""group one"":""WW au Maroc""}]","Manuelle","Essence"
"1679942163-1833","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon688 000 DHKia Picanto essence Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca","https://www.avito.ma/fr/casablanca/voitures/Kia_Picanto_essence__52631035.htm","88 000 DH","6 CV","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Picanto""},{""group one"":""Kilométrage""},{""group one"":""70 000 - 74 999""},{""group one"":""Année-Modèle""},{""group one"":""2019""},{""group one"":""Marque""},{""group one"":""Kia""}]","6 CV","Essence"
"1679942166-1834","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon6210 000 DHRange Rover autobiography sportVoitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconTanger","https://www.avito.ma/fr/tanger/voitures/Range_Rover_autobiography_sport_52631036.htm","210 000 DH","Diesel","Tanger","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Range Rover Sport""},{""group one"":""Année-Modèle""},{""group one"":""2012""},{""group one"":""Marque""},{""group one"":""Land Rover""},{""group one"":""Kilométrage""},{""group one"":""160 000 - 169 999""}]","Diesel","null"
"1679942169-1835","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon777 000 DHpartner tepeeVoitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconSafi","https://www.avito.ma/fr/safi/voitures/partner_tepee_52631039.htm","77 000 DH","Manuelle","Safi","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Tepee""},{""group one"":""Marque""},{""group one"":""Peugeot""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""État""},{""group one"":""Excellent""},{""group one"":""Kilométrage""},{""group one"":""0 - 4 999""},{""group one"":""Année-Modèle""},{""group one"":""2012""},{""group one"":""Origine""},{""group one"":""WW au Maroc""}]","Manuelle","Diesel"
"1679942172-1836","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon6600 000 DHRange Sport AutobiographyVoitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconTanger, Val Fleuri","https://www.avito.ma/fr/val_fleuri/voitures/Range_Sport_Autobiography_52417352.htm","600 000 DH","8 CV","Tanger","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Val Fleuri""},{""group one"":""Modèle""},{""group one"":""Range Rover Sport""},{""group one"":""Année-Modèle""},{""group one"":""2017""},{""group one"":""Marque""},{""group one"":""Land Rover""},{""group one"":""Kilométrage""},{""group one"":""80 000 - 84 999""}]","8 CV","Diesel"
"1679942176-1837","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon8165 000 DHHyundai Elantra 2021Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconLarache","https://www.avito.ma/fr/larache/voitures/Hyundai_Elantra_2021_52631045.htm","165 000 DH","Manuelle","Larache","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Elantra""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Marque""},{""group one"":""Hyundai""},{""group one"":""Année-Modèle""},{""group one"":""2021""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""Kilométrage""},{""group one"":""70 000 - 74 999""}]","Manuelle","Diesel"
"1679942179-1838","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon777 000 DHRenault kangooVoitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca","https://www.avito.ma/fr/casablanca/voitures/Renault_kangoo_52631047.htm","77 000 DH","Manuelle","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Kangoo""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Marque""},{""group one"":""Renault""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""Kilométrage""},{""group one"":""0 - 4 999""},{""group one"":""Année-Modèle""},{""group one"":""2012""}]","Manuelle","Diesel"
"1679942182-1839","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon8264 000 DHMercedes classe a 200 d Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca","https://www.avito.ma/fr/casablanca/voitures/Mercedes_classe_a_200_d__52631048.htm","264 000 DH","6 CV","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Classe A""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Année-Modèle""},{""group one"":""2018""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Kilométrage""},{""group one"":""110 000 - 119 999""},{""group one"":""Marque""},{""group one"":""Mercedes-Benz""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""État""},{""group one"":""Excellent""}]","6 CV","Automatique"
"1679942185-1840","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon8129 000 DHPassat B7Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconRabat","https://www.avito.ma/fr/rabat/voitures/Passat_B7_52631050.htm","129 000 DH","Automatique","Rabat","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Passat""},{""group one"":""Marque""},{""group one"":""Volkswagen""},{""group one"":""Année-Modèle""},{""group one"":""2011""},{""group one"":""Origine""},{""group one"":""Dédouanée""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Kilométrage""},{""group one"":""170 000 - 179 999""}]","Automatique","8 CV"
"1679942189-1841","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon6132 000 DHFiat TIPO diesel Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca","https://www.avito.ma/fr/casablanca/voitures/Fiat_TIPO_diesel__52631058.htm","132 000 DH","Diesel","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""TIPO""},{""group one"":""Kilométrage""},{""group one"":""80 000 - 84 999""},{""group one"":""Année-Modèle""},{""group one"":""2019""},{""group one"":""Marque""},{""group one"":""Fiat""}]","Diesel","null"
"1679942193-1842","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon8520 000 DHMASERATI  Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca, Racine","https://www.avito.ma/fr/racine/voitures/MASERATI___52631060.htm","520 000 DH","12 CV","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Racine""},{""group one"":""Modèle""},{""group one"":""Levante""},{""group one"":""Année-Modèle""},{""group one"":""2018""},{""group one"":""Marque""},{""group one"":""Maserati""},{""group one"":""Kilométrage""},{""group one"":""90 000 - 94 999""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Origine""},{""group one"":""Importée neuve""}]","12 CV","Essence"
"1679942197-1843","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon8188 000 DHRenault Clio 5Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca, Val Fleuri","https://www.avito.ma/fr/val_fleuri/voitures/Renault_Clio_5_52064406.htm","188 000 DH","Manuelle","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Val Fleuri""},{""group one"":""Modèle""},{""group one"":""Clio""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""État""},{""group one"":""6""},{""group one"":""Marque""},{""group one"":""Renault""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Année-Modèle""},{""group one"":""2021""},{""group one"":""Kilométrage""},{""group one"":""5 000 - 9 999""},{""group one"":""Première main""},{""group one"":""Oui""}]","Manuelle","6 CV"
"1679942200-1844","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon463 000 DHPolo 1.2Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconTanger","https://www.avito.ma/fr/tanger/voitures/Polo_1_2_52275859.htm","63 000 DH","Essence","Tanger","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Polo""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""Kilométrage""},{""group one"":""150 000 - 159 999""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Année-Modèle""},{""group one"":""2008""},{""group one"":""Marque""},{""group one"":""Volkswagen""}]","Essence","Manuelle"
"1679942203-1845","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon2130 000 DHjeep Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca","https://www.avito.ma/fr/casablanca/voitures/jeep__52631071.htm","130 000 DH","Diesel","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Compass""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Année-Modèle""},{""group one"":""2012""},{""group one"":""Kilométrage""},{""group one"":""170 000 - 179 999""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Origine""},{""group one"":""Dédouanée""},{""group one"":""Marque""},{""group one"":""Jeep""}]","Diesel","Manuelle"
"1679942207-1846","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon746 000 DHNissan primera Diesel 9cv tts option Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca, 2 Mars","https://www.avito.ma/fr/2_mars/voitures/Nissan_primera_Diesel_9cv_tts_option__51792018.htm","46 000 DH","9 CV","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""2 Mars""},{""group one"":""Modèle""},{""group one"":""primera""},{""group one"":""Kilométrage""},{""group one"":""120 000 - 129 999""},{""group one"":""Année-Modèle""},{""group one"":""2004""},{""group one"":""Marque""},{""group one"":""Nissan""},{""group one"":""État""},{""group one"":""Correct""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Origine""},{""group one"":""WW au Maroc""}]","9 CV","Diesel"
"1679942209-1847","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon8345 000 DHMercedes GLC 220d original neuf Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca, 2 Mars","https://www.avito.ma/fr/2_mars/voitures/Mercedes_GLC_220d_original_neuf__51792016.htm","345 000 DH","Diesel","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""2 Mars""},{""group one"":""Modèle""},{""group one"":""Classe GLC""},{""group one"":""État""},{""group one"":""Excellent""},{""group one"":""Kilométrage""},{""group one"":""85 000 - 89 999""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Année-Modèle""},{""group one"":""2019""},{""group one"":""Marque""},{""group one"":""Mercedes-Benz""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Origine""},{""group one"":""WW au Maroc""}]","Diesel","9 CV"
"1679942213-1848","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon4159 000 DHPik Up Isuzu DMaxVoitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca","https://www.avito.ma/fr/casablanca/voitures/Pik_Up_Isuzu_DMax_52138827.htm","159 000 DH","6 CV","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""D-MAX""},{""group one"":""Kilométrage""},{""group one"":""140 000 - 149 999""},{""group one"":""Marque""},{""group one"":""Isuzu""},{""group one"":""Nombre de portes""},{""group one"":""3""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Année-Modèle""},{""group one"":""2019""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Origine""},{""group one"":""WW au Maroc""}]","6 CV","Diesel"
"1679942216-1849","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=044&price_min=0","Camera Icon1260 000 DHToyota CHR hybride tts opt Voitures d'occasionTimeFill Iconil y a 6 heuresMapPinFill IconCasablanca, Aïn Borja","https://www.avito.ma/fr/ain_borja/voitures/Toyota_CHR_hybride_tts_opt__51786952.htm","260 000 DH","8 CV","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Aïn Borja""},{""group one"":""Modèle""},{""group one"":""C-HR""},{""group one"":""Kilométrage""},{""group one"":""140 000 - 149 999""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Année-Modèle""},{""group one"":""2019""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Marque""},{""group one"":""Toyota""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Première main""},{""group one"":""Oui""}]","8 CV","Hybride"
